PolicyID,Region,Type,Coverage,Premium,Claimed
KAG01193,California,Basic,100000.0,5000.0,0
KAG01194,California,Extended,202535.09999999998,5000.0,0
KAG01195,Oregon,Basic,100000.0,5000.0,0
KAG01196,Nevada,Basic,382434.3,5000.0,0
KAG01197,Arizona,Basic,100000.0,5000.0,0
KAG01198,Nevada,Basic,100000.0,5000.0,0
KAG01199,California,Basic,123455.59999999999,5000.0,0
KAG01200,Arizona,Premium,100000.0,5000.0,1
KAG01201,California,Extended,100000.0,5000.0,1
KAG01202,Arizona,Basic,100000.0,5000.0,0
KAG01203,California,Basic,100000.0,5000.0,1
KAG01204,Oregon,Basic,100000.0,5000.0,0
KAG01205,California,Basic,273597.7,5000.0,0
KAG01206,California,Extended,140933.2,5000.0,0
KAG01207,Oregon,Basic,100000.0,5000.0,1
KAG01208,California,Basic,150828.7,5000.0,0
KAG01209,Arizona,Basic,100000.0,5000.0,0
KAG01210,Oregon,Basic,100000.0,5000.0,0
KAG01211,Oregon,Basic,100000.0,5000.0,0
KAG01212,Oregon,Basic,100000.0,5000.0,0
KAG01213,Oregon,Extended,100000.0,5000.0,0
KAG01214,Arizona,Basic,100000.0,5000.0,0
KAG01215,Oregon,Basic,112445.40000000001,5000.0,0
KAG01216,Oregon,Basic,100000.0,5000.0,0
KAG01217,California,Extended,100000.0,5000.0,0
KAG01218,Washington,Basic,100000.0,5000.0,0
KAG01219,California,Basic,148567.80000000002,5000.0,0
KAG01220,Oregon,Basic,100000.0,5000.0,0
KAG01221,Oregon,Basic,100000.0,5000.0,0
KAG01222,Oregon,Basic,100000.0,5000.0,0
KAG01223,California,Extended,236603.4,5000.0,0
KAG01224,Washington,Basic,100000.0,5000.0,0
KAG01225,Arizona,Basic,100000.0,5000.0,0
KAG01226,California,Basic,100000.0,5000.0,1
KAG01227,Nevada,Premium,210788.30000000002,5000.0,0
KAG01228,Arizona,Basic,100000.0,5000.0,0
KAG01229,California,Basic,100000.0,5000.0,0
KAG01230,Arizona,Extended,225518.9,5000.0,0
KAG01231,Oregon,Basic,100000.0,5000.0,0
KAG01232,California,Basic,100000.0,5000.0,0
KAG01233,Washington,Extended,145241.9,5000.0,0
KAG01234,Nevada,Premium,210105.5,5000.0,0
KAG01235,California,Basic,100000.0,5000.0,0
KAG01236,Oregon,Basic,204044.4,5000.0,1
KAG01237,Washington,Basic,102807.5,5000.0,0
KAG01238,California,Premium,100000.0,5000.0,0
KAG01239,California,Basic,204044.4,5000.0,1
KAG01240,California,Premium,122784.59999999999,5000.0,0
KAG01241,California,Premium,150182.19999999998,5000.0,0
KAG01242,California,Basic,119740.0,5000.0,0
KAG01243,California,Basic,100000.0,5000.0,0
KAG01244,California,Premium,100000.0,5000.0,0
KAG01245,California,Basic,100000.0,5000.0,0
KAG01246,California,Premium,100000.0,5000.0,0
KAG01247,California,Basic,102785.0,5000.0,0
KAG01248,California,Basic,100000.0,5000.0,0
KAG01249,California,Extended,100000.0,5000.0,1
KAG01250,California,Extended,125535.0,5000.0,0
KAG01251,California,Basic,112243.09999999999,5000.0,0
KAG01252,California,Extended,100000.0,5000.0,1
KAG01253,Oregon,Basic,100000.0,5000.0,0
KAG01254,Oregon,Basic,100000.0,5000.0,0
KAG01255,Arizona,Extended,107841.5,5000.0,0
KAG01256,California,Basic,100000.0,5000.0,0
KAG01257,Washington,Basic,100000.0,5000.0,0
KAG01258,Oregon,Premium,100000.0,5000.0,0
KAG01259,California,Basic,345407.30000000005,5000.0,0
KAG01260,California,Basic,108492.09999999999,5000.0,0
KAG01261,Nevada,Premium,185908.2,5000.0,1
KAG01262,California,Basic,100000.0,5000.0,1
KAG01263,California,Extended,279651.69999999995,5000.0,0
KAG01264,Oregon,Basic,106084.5,5000.0,0
KAG01265,Oregon,Basic,107150.40000000001,5000.0,0
KAG01266,Arizona,Basic,100000.0,5000.0,0
KAG01267,Arizona,Basic,272321.5,5000.0,0
KAG01268,Oregon,Basic,100000.0,5000.0,0
KAG01269,Oregon,Extended,132378.7,5000.0,0
KAG01270,Oregon,Basic,100000.0,5000.0,0
KAG01271,California,Basic,100000.0,5000.0,0
KAG01272,Washington,Basic,100000.0,5000.0,0
KAG01273,Nevada,Extended,100000.0,5000.0,1
KAG01274,Oregon,Extended,222952.59999999998,5000.0,0
KAG01275,Washington,Extended,100000.0,5000.0,0
KAG01276,Oregon,Basic,112308.2,5000.0,0
KAG01277,Arizona,Extended,116563.79999999999,5000.0,0
KAG01278,Washington,Basic,100000.0,5000.0,0
KAG01279,Arizona,Extended,141546.4,5000.0,1
KAG01280,Arizona,Basic,100000.0,5000.0,0
KAG01281,California,Premium,185908.2,5000.0,1
KAG01282,Oregon,Extended,141546.4,5000.0,1
KAG01283,Nevada,Extended,100000.0,5000.0,1
KAG01284,California,Basic,100000.0,5000.0,0
KAG01285,Arizona,Premium,185908.2,5000.0,1
KAG01286,Arizona,Basic,114364.1,5000.0,0
KAG01287,Washington,Basic,468569.80000000005,5000.0,0
KAG01288,Arizona,Extended,100000.0,5000.0,0
KAG01289,Oregon,Extended,141546.4,5000.0,1
KAG01290,Oregon,Extended,343775.10000000003,5000.0,1
KAG01291,California,Basic,100000.0,5000.0,0
KAG01292,Arizona,Basic,126518.9,5000.0,0
KAG01293,Nevada,Extended,100000.0,5000.0,0
KAG01294,Oregon,Basic,100000.0,5000.0,0
KAG01295,Oregon,Basic,100000.0,5000.0,0
KAG01296,Oregon,Premium,100000.0,5000.0,0
KAG01297,Oregon,Basic,117408.2,5000.0,0
KAG01298,California,Extended,146220.30000000002,5000.0,0
KAG01299,Washington,Basic,100000.0,5000.0,0
KAG01300,Arizona,Extended,262381.0,5000.0,0
KAG01301,California,Extended,100000.0,5000.0,1
KAG01302,Nevada,Basic,100000.0,5000.0,0
KAG01303,California,Extended,211953.80000000002,5000.0,0
KAG01304,Oregon,Extended,100000.0,5000.0,0
KAG01305,Arizona,Basic,100000.0,5000.0,0
KAG01306,California,Basic,100000.0,5000.0,0
KAG01307,Arizona,Basic,100000.0,5000.0,0
KAG01308,Oregon,Premium,100000.0,5000.0,0
KAG01309,Washington,Extended,198750.0,5000.0,0
KAG01310,Oregon,Basic,631407.8,5000.0,0
KAG01311,Washington,Extended,100000.0,5000.0,0
KAG01312,Arizona,Extended,141853.9,5000.0,0
KAG01313,Arizona,Premium,110478.5,5000.0,0
KAG01314,Oregon,Basic,100000.0,5000.0,0
KAG01315,California,Premium,171307.3,5000.0,0
KAG01316,Washington,Extended,141546.4,5000.0,1
KAG01317,Oregon,Extended,141546.4,5000.0,1
KAG01318,California,Extended,343775.10000000003,5000.0,1
KAG01319,Arizona,Basic,100000.0,5000.0,0
KAG01320,Oregon,Basic,100000.0,5000.0,0
KAG01321,California,Basic,276401.0,5000.0,0
KAG01322,Arizona,Premium,185908.2,5000.0,1
KAG01323,California,Extended,126960.0,5000.0,0
KAG01324,Oregon,Basic,100000.0,5000.0,0
KAG01325,Arizona,Extended,100000.0,5000.0,0
KAG01326,Oregon,Basic,100000.0,5000.0,0
KAG01327,Arizona,Basic,100000.0,5000.0,1
KAG01328,Oregon,Basic,100000.0,5000.0,1
KAG01329,Oregon,Basic,100000.0,5000.0,0
KAG01330,California,Basic,116654.1,5000.0,0
KAG01331,California,Basic,100000.0,5000.0,0
KAG01332,California,Basic,230059.4,5000.0,0
KAG01333,Arizona,Basic,100000.0,5000.0,0
KAG01334,Washington,Basic,100000.0,5000.0,0
KAG01335,Nevada,Extended,485785.4,5000.0,0
KAG01336,Nevada,Basic,100000.0,5000.0,0
KAG01337,California,Basic,100000.0,5000.0,0
KAG01338,Washington,Premium,185908.2,5000.0,1
KAG01339,Washington,Basic,100000.0,5000.0,0
KAG01340,Arizona,Basic,100000.0,5000.0,0
KAG01341,Oregon,Basic,311665.9,5000.0,0
KAG01342,Oregon,Extended,343775.10000000003,5000.0,1
KAG01343,Oregon,Basic,100000.0,5000.0,0
KAG01344,Arizona,Extended,100000.0,5000.0,0
KAG01345,Oregon,Basic,100000.0,5000.0,1
KAG01346,California,Basic,100000.0,5000.0,0
KAG01347,Washington,Basic,100000.0,5000.0,0
KAG01348,California,Extended,497622.30000000005,5000.0,0
KAG01349,Oregon,Basic,100000.0,5000.0,1
KAG01350,Oregon,Basic,100000.0,5000.0,0
KAG01351,Arizona,Basic,295463.6,5000.0,0
KAG01352,Arizona,Basic,100000.0,5000.0,0
KAG01353,Oregon,Basic,100000.0,5000.0,0
KAG01354,California,Basic,106672.90000000001,5000.0,0
KAG01355,Oregon,Basic,109429.3,5000.0,0
KAG01356,California,Basic,195891.0,5000.0,0
KAG01357,California,Extended,152249.3,5000.0,0
KAG01358,California,Extended,343775.10000000003,5000.0,1
KAG01359,Washington,Premium,104916.4,5000.0,0
KAG01360,California,Basic,101313.3,5000.0,0
KAG01361,Arizona,Basic,109673.4,5000.0,0
KAG01362,Washington,Extended,100000.0,5000.0,0
KAG01363,Oregon,Extended,100000.0,5000.0,1
KAG01364,Arizona,Premium,170849.59999999998,5000.0,0
KAG01365,Washington,Basic,100000.0,5000.0,0
KAG01366,California,Basic,100000.0,5000.0,0
KAG01367,Oregon,Basic,100000.0,5000.0,0
KAG01368,California,Basic,229756.6,5000.0,0
KAG01369,California,Extended,100000.0,5000.0,0
KAG01370,California,Basic,100000.0,5000.0,0
KAG01371,Arizona,Basic,100000.0,5000.0,0
KAG01372,Oregon,Extended,100000.0,5000.0,0
KAG01373,California,Extended,126690.40000000001,5000.0,0
KAG01374,Arizona,Extended,141546.4,5000.0,1
KAG01375,California,Basic,100000.0,5000.0,0
KAG01376,California,Extended,115545.5,5000.0,0
KAG01377,Arizona,Extended,100000.0,5000.0,1
KAG01378,Oregon,Extended,100000.0,5000.0,0
KAG01379,California,Extended,343775.10000000003,5000.0,1
KAG01380,Oregon,Basic,100000.0,5000.0,1
KAG01381,Oregon,Extended,149367.90000000002,5000.0,0
KAG01382,Arizona,Basic,100000.0,5000.0,0
KAG01383,California,Premium,116810.8,5000.0,0
KAG01384,Arizona,Basic,115613.6,5000.0,0
KAG01385,Washington,Basic,130789.7,5000.0,0
KAG01386,California,Basic,100000.0,5000.0,0
KAG01387,Arizona,Basic,107989.9,5000.0,0
KAG01388,Arizona,Basic,100000.0,5000.0,0
KAG01389,California,Extended,111498.0,5000.0,0
KAG01390,Nevada,Extended,142689.9,5000.0,0
KAG01391,California,Basic,100000.0,5000.0,0
KAG01392,Arizona,Basic,100000.0,5000.0,0
KAG01393,California,Basic,100000.0,5000.0,0
KAG01394,Arizona,Premium,185908.2,5000.0,1
KAG01395,Arizona,Basic,100000.0,5000.0,0
KAG01396,California,Basic,100000.0,5000.0,0
KAG01397,California,Extended,100000.0,5000.0,0
KAG01398,California,Basic,113798.09999999999,5000.0,0
KAG01399,California,Extended,126471.7,5000.0,0
KAG01400,California,Extended,115191.7,5000.0,0
KAG01401,California,Premium,108719.1,5000.0,0
KAG01402,California,Extended,100000.0,5000.0,1
KAG01403,California,Basic,104711.90000000001,5000.0,0
KAG01404,California,Basic,100000.0,5000.0,0
KAG01405,California,Extended,129522.4,5000.0,0
KAG01406,California,Extended,343775.10000000003,5000.0,1
KAG01407,California,Basic,103219.1,5000.0,0
KAG01408,Arizona,Basic,100000.0,5000.0,1
KAG01409,California,Basic,100000.0,5000.0,0
KAG01410,Washington,Extended,100000.0,5000.0,1
KAG01411,Oregon,Basic,100000.0,5000.0,0
KAG01412,California,Basic,100000.0,5000.0,1
KAG01413,Oregon,Extended,101038.2,5000.0,0
KAG01414,Oregon,Extended,129931.1,5000.0,0
KAG01415,Nevada,Extended,100000.0,5000.0,0
KAG01416,Nevada,Basic,100000.0,5000.0,0
KAG01417,Oregon,Basic,100000.0,5000.0,1
KAG01418,California,Extended,100000.0,5000.0,1
KAG01419,Arizona,Extended,375160.80000000005,5000.0,1
KAG01420,Arizona,Basic,100000.0,5000.0,0
KAG01421,Oregon,Basic,101879.3,5000.0,0
KAG01422,California,Extended,111443.3,5000.0,0
KAG01423,California,Basic,100000.0,5000.0,0
KAG01424,Washington,Basic,100000.0,5000.0,0
KAG01425,Oregon,Basic,309850.5,5000.0,0
KAG01426,California,Basic,112361.5,5000.0,0
KAG01427,Arizona,Basic,100000.0,5000.0,0
KAG01428,Arizona,Basic,100000.0,5000.0,0
KAG01429,Oregon,Basic,100000.0,5000.0,1
KAG01430,Oregon,Extended,128069.1,5000.0,0
KAG01431,Washington,Premium,531902.5,5000.0,0
KAG01432,California,Extended,100000.0,5000.0,0
KAG01433,Washington,Extended,171210.40000000002,5000.0,0
KAG01434,Oregon,Extended,355672.2,5000.0,0
KAG01435,California,Basic,100000.0,5000.0,0
KAG01436,Oregon,Extended,100000.0,5000.0,0
KAG01437,California,Basic,161756.8,5000.0,1
KAG01438,Oregon,Extended,100000.0,5000.0,1
KAG01439,Arizona,Basic,191452.2,5000.0,0
KAG01440,Oregon,Basic,111678.6,5000.0,0
KAG01441,California,Extended,100000.0,5000.0,0
KAG01442,Arizona,Basic,105130.3,5000.0,0
KAG01443,California,Basic,100000.0,5000.0,0
KAG01444,California,Extended,100000.0,5000.0,0
KAG01445,Nevada,Basic,103332.09999999999,5000.0,0
KAG01446,California,Extended,375160.80000000005,5000.0,1
KAG01447,Oregon,Basic,101407.4,5000.0,0
KAG01448,Oregon,Basic,100000.0,5000.0,0
KAG01449,Arizona,Basic,103181.4,5000.0,0
KAG01450,Arizona,Basic,100000.0,5000.0,0
KAG01451,California,Basic,100000.0,5000.0,0
KAG01452,Oregon,Basic,100000.0,5000.0,0
KAG01453,Arizona,Extended,100000.0,5000.0,0
KAG01454,Nevada,Extended,100000.0,5000.0,0
KAG01455,Washington,Basic,100000.0,5000.0,0
KAG01456,Washington,Basic,100000.0,5000.0,0
KAG01457,Oregon,Extended,100000.0,5000.0,1
KAG01458,California,Basic,105785.0,5000.0,0
KAG01459,California,Extended,100000.0,5000.0,0
KAG01460,Arizona,Basic,100000.0,5000.0,0
KAG01461,California,Extended,100000.0,5000.0,0
KAG01462,California,Extended,100000.0,5000.0,0
KAG01463,Washington,Extended,126740.20000000001,5000.0,0
KAG01464,Arizona,Extended,100000.0,5000.0,0
KAG01465,Washington,Extended,100000.0,5000.0,0
KAG01466,Arizona,Basic,107219.40000000001,5000.0,0
KAG01467,Arizona,Extended,100000.0,5000.0,0
KAG01468,Oregon,Basic,100000.0,5000.0,0
KAG01469,Oregon,Basic,100000.0,5000.0,0
KAG01470,California,Premium,109060.20000000001,5000.0,0
KAG01471,Oregon,Extended,375160.80000000005,5000.0,1
KAG01472,Arizona,Extended,100000.0,5000.0,0
KAG01473,Arizona,Basic,101936.7,5000.0,0
KAG01474,Nevada,Basic,110515.20000000001,5000.0,0
KAG01475,Oregon,Basic,100000.0,5000.0,0
KAG01476,Oregon,Basic,100000.0,5000.0,1
KAG01477,Arizona,Premium,100000.0,5000.0,0
KAG01478,California,Basic,116042.29999999999,5000.0,0
KAG01479,California,Basic,100000.0,5000.0,0
KAG01480,Oregon,Extended,100000.0,5000.0,1
KAG01481,Arizona,Basic,100000.0,5000.0,0
KAG01482,Washington,Premium,100000.0,5000.0,0
KAG01483,Arizona,Basic,100000.0,5000.0,0
KAG01484,Oregon,Basic,165848.1,5000.0,0
KAG01485,California,Basic,100000.0,5000.0,0
KAG01486,Oregon,Basic,100000.0,5000.0,0
KAG01487,Washington,Extended,100000.0,5000.0,0
KAG01488,Oregon,Basic,161756.8,5000.0,1
KAG01489,Nevada,Basic,103462.29999999999,5000.0,0
KAG01490,Arizona,Basic,100000.0,5000.0,0
KAG01491,Oregon,Premium,180012.59999999998,5000.0,0
KAG01492,California,Premium,159717.90000000002,5000.0,0
KAG01493,Oregon,Premium,105362.09999999999,5000.0,0
KAG01494,Oregon,Extended,100000.0,5000.0,1
KAG01495,Oregon,Basic,161756.8,5000.0,1
KAG01496,Oregon,Basic,100000.0,5000.0,0
KAG01497,Oregon,Extended,100000.0,5000.0,1
KAG01498,Oregon,Basic,107736.6,5000.0,0
KAG01499,Nevada,Extended,149659.3,5000.0,0
KAG01500,California,Basic,100000.0,5000.0,0
KAG01501,California,Extended,309087.2,5000.0,0
KAG01502,Washington,Basic,331463.8,5000.0,0
KAG01503,Arizona,Extended,100000.0,5000.0,0
KAG01504,Washington,Extended,100000.0,5000.0,0
KAG01505,Oregon,Basic,161756.8,5000.0,1
KAG01506,California,Basic,100000.0,5000.0,0
KAG01507,Arizona,Extended,375160.80000000005,5000.0,1
KAG01508,Arizona,Basic,100000.0,5000.0,0
KAG01509,Nevada,Basic,100000.0,5000.0,1
KAG01510,Oregon,Basic,100000.0,5000.0,0
KAG01511,Arizona,Extended,100000.0,5000.0,0
KAG01512,Arizona,Extended,100000.0,5000.0,0
KAG01513,Nevada,Extended,100000.0,5000.0,0
KAG01514,Arizona,Premium,100000.0,5000.0,0
KAG01515,Nevada,Extended,100000.0,5000.0,0
KAG01516,Washington,Basic,161756.8,5000.0,1
KAG01517,Nevada,Basic,100000.0,5000.0,0
KAG01518,Washington,Extended,100000.0,5000.0,0
KAG01519,Oregon,Extended,209515.6,5000.0,0
KAG01520,Oregon,Basic,119417.09999999999,5000.0,0
KAG01521,California,Extended,100000.0,5000.0,0
KAG01522,Arizona,Basic,108653.0,5000.0,0
KAG01523,Washington,Basic,100000.0,5000.0,0
KAG01524,Oregon,Extended,100000.0,5000.0,1
KAG01525,California,Basic,100000.0,5000.0,0
KAG01526,California,Basic,100000.0,5000.0,1
KAG01527,California,Extended,100000.0,5000.0,0
KAG01528,California,Basic,100000.0,5000.0,0
KAG01529,Oregon,Basic,100000.0,5000.0,1
KAG01530,California,Basic,100000.0,5000.0,0
KAG01531,Arizona,Extended,375160.80000000005,5000.0,1
KAG01532,Nevada,Basic,100000.0,5000.0,1
KAG01533,California,Extended,100000.0,5000.0,0
KAG01534,Oregon,Premium,100000.0,5000.0,0
KAG01535,Arizona,Extended,375160.80000000005,5000.0,1
KAG01536,Arizona,Extended,100000.0,5000.0,0
KAG01537,Washington,Basic,100000.0,5000.0,0
KAG01538,Nevada,Extended,100000.0,5000.0,0
KAG01539,Nevada,Extended,100000.0,5000.0,1
KAG01540,Washington,Basic,100000.0,5000.0,0
KAG01541,Nevada,Premium,175827.0,5000.0,0
KAG01542,California,Basic,104608.9,5000.0,0
KAG01543,California,Extended,100000.0,5000.0,0
KAG01544,Arizona,Basic,100000.0,5000.0,0
KAG01545,Oregon,Premium,776526.7999999999,5000.0,0
KAG01546,California,Basic,101797.90000000001,5000.0,0
KAG01547,Arizona,Basic,100000.0,5000.0,0
KAG01548,Oregon,Basic,100000.0,5000.0,0
KAG01549,Oregon,Extended,100000.0,5000.0,0
KAG01550,California,Basic,100000.0,5000.0,0
KAG01551,Arizona,Extended,100000.0,5000.0,0
KAG01552,Oregon,Basic,118128.0,5000.0,0
KAG01553,Oregon,Extended,100000.0,5000.0,1
KAG01554,Washington,Extended,100000.0,5000.0,0
KAG01555,Washington,Basic,100000.0,5000.0,0
KAG01556,Washington,Extended,100000.0,5000.0,1
KAG01557,Nevada,Basic,161756.8,5000.0,1
KAG01558,Oregon,Basic,100000.0,5000.0,1
KAG01559,Oregon,Basic,100000.0,5000.0,1
KAG01560,Oregon,Basic,100000.0,5000.0,0
KAG01561,Washington,Basic,172250.3,5000.0,0
KAG01562,California,Basic,100000.0,5000.0,1
KAG01563,California,Basic,100000.0,5000.0,0
KAG01564,California,Basic,178480.9,5000.0,0
KAG01565,California,Basic,171762.59999999998,5000.0,0
KAG01566,California,Extended,100000.0,5000.0,0
KAG01567,California,Extended,100000.0,5000.0,1
KAG01568,California,Basic,100000.0,5000.0,0
KAG01569,California,Basic,100000.0,5000.0,0
KAG01570,California,Extended,136220.5,5000.0,0
KAG01571,California,Basic,109092.8,5000.0,0
KAG01572,California,Basic,100000.0,5000.0,0
KAG01573,California,Extended,281858.5,5000.0,0
KAG01574,California,Basic,255683.30000000002,5000.0,0
KAG01575,California,Basic,100000.0,5000.0,0
KAG01576,California,Basic,100000.0,5000.0,0
KAG01577,California,Basic,100000.0,5000.0,0
KAG01578,California,Basic,117883.2,5000.0,0
KAG01579,California,Extended,219531.4,5000.0,0
KAG01580,Washington,Extended,100000.0,5000.0,0
KAG01581,Arizona,Extended,100000.0,5000.0,0
KAG01582,Arizona,Basic,100000.0,5000.0,0
KAG01583,California,Extended,122136.1,5000.0,0
KAG01584,Oregon,Extended,131535.2,5000.0,0
KAG01585,California,Premium,150394.1,5000.0,0
KAG01586,Arizona,Extended,347696.3,5000.0,0
KAG01587,Arizona,Basic,100000.0,5000.0,0
KAG01588,California,Basic,109118.9,5000.0,0
KAG01589,Oregon,Basic,100000.0,5000.0,0
KAG01590,Arizona,Extended,155756.3,5000.0,0
KAG01591,Oregon,Basic,100000.0,5000.0,0
KAG01592,Oregon,Basic,187244.0,5000.0,1
KAG01593,California,Basic,127273.70000000001,5000.0,0
KAG01594,California,Basic,119314.2,5000.0,1
KAG01595,California,Basic,100000.0,5000.0,0
KAG01596,California,Basic,100000.0,5000.0,1
KAG01597,California,Basic,181453.6,5000.0,0
KAG01598,California,Basic,201087.90000000002,5000.0,0
KAG01599,California,Basic,100000.0,5000.0,0
KAG01600,Arizona,Extended,227750.2,5000.0,0
KAG01601,Nevada,Extended,100000.0,5000.0,0
KAG01602,Oregon,Basic,100000.0,5000.0,1
KAG01603,California,Basic,274252.5,5000.0,0
KAG01604,California,Basic,110169.3,5000.0,0
KAG01605,Arizona,Basic,100000.0,5000.0,0
KAG01606,Arizona,Basic,100000.0,5000.0,0
KAG01607,California,Premium,120426.29999999999,5000.0,0
KAG01608,Oregon,Basic,100000.0,5000.0,0
KAG01609,Oregon,Basic,100000.0,5000.0,0
KAG01610,Washington,Premium,492349.10000000003,5000.0,0
KAG01611,California,Basic,100000.0,5000.0,0
KAG01612,Oregon,Basic,119164.0,5000.0,0
KAG01613,Nevada,Basic,107902.5,5000.0,0
KAG01614,Arizona,Premium,137560.30000000002,5000.0,0
KAG01615,Nevada,Premium,212795.09999999998,5000.0,0
KAG01616,Arizona,Extended,100000.0,5000.0,0
KAG01617,Arizona,Premium,121981.6,5000.0,1
KAG01618,Arizona,Basic,119314.2,5000.0,1
KAG01619,Oregon,Extended,100000.0,5000.0,0
KAG01620,California,Basic,112803.0,5000.0,0
KAG01621,Arizona,Basic,100000.0,5000.0,0
KAG01622,Oregon,Premium,121981.6,5000.0,1
KAG01623,Oregon,Basic,119314.2,5000.0,1
KAG01624,Arizona,Premium,116775.0,5000.0,0
KAG01625,Nevada,Basic,100000.0,5000.0,1
KAG01626,Nevada,Extended,100000.0,5000.0,0
KAG01627,Nevada,Extended,117614.1,5000.0,0
KAG01628,California,Premium,100000.0,5000.0,0
KAG01629,Oregon,Basic,100000.0,5000.0,0
KAG01630,California,Extended,100000.0,5000.0,0
KAG01631,Oregon,Extended,100000.0,5000.0,0
KAG01632,Oregon,Basic,187244.0,5000.0,1
KAG01633,Arizona,Basic,100000.0,5000.0,0
KAG01634,California,Basic,100000.0,5000.0,0
KAG01635,Oregon,Extended,100000.0,5000.0,0
KAG01636,California,Basic,119314.2,5000.0,1
KAG01637,California,Basic,100000.0,5000.0,0
KAG01638,Nevada,Basic,489097.0,5000.0,0
KAG01639,Oregon,Basic,100000.0,5000.0,0
KAG01640,Nevada,Premium,128251.1,5000.0,0
KAG01641,Oregon,Basic,100000.0,5000.0,0
KAG01642,California,Basic,100000.0,5000.0,0
KAG01643,California,Basic,100000.0,5000.0,0
KAG01644,Nevada,Premium,169390.3,5000.0,0
KAG01645,Washington,Basic,100000.0,5000.0,0
KAG01646,California,Extended,100000.0,5000.0,0
KAG01647,Nevada,Extended,100000.0,5000.0,0
KAG01648,Oregon,Basic,257692.59999999998,5000.0,0
KAG01649,California,Basic,100000.0,5000.0,0
KAG01650,Oregon,Extended,100000.0,5000.0,0
KAG01651,Oregon,Extended,100000.0,5000.0,0
KAG01652,Nevada,Basic,100000.0,5000.0,0
KAG01653,Oregon,Extended,223409.59999999998,5000.0,0
KAG01654,California,Basic,100000.0,5000.0,0
KAG01655,Oregon,Extended,100000.0,5000.0,0
KAG01656,California,Extended,206825.0,5000.0,0
KAG01657,Oregon,Premium,115874.2,5000.0,0
KAG01658,Washington,Basic,100000.0,5000.0,1
KAG01659,California,Basic,100000.0,5000.0,0
KAG01660,Oregon,Basic,100000.0,5000.0,0
KAG01661,Oregon,Basic,100000.0,5000.0,0
KAG01662,California,Basic,100000.0,5000.0,0
KAG01663,Oregon,Basic,100000.0,5000.0,0
KAG01664,Oregon,Basic,100000.0,5000.0,1
KAG01665,Oregon,Premium,121981.6,5000.0,1
KAG01666,California,Basic,100000.0,5000.0,0
KAG01667,Arizona,Basic,162302.19999999998,5000.0,0
KAG01668,Oregon,Extended,100000.0,5000.0,0
KAG01669,California,Premium,117159.9,5000.0,0
KAG01670,Arizona,Basic,100000.0,5000.0,0
KAG01671,California,Basic,100000.0,5000.0,0
KAG01672,Oregon,Basic,100000.0,5000.0,0
KAG01673,Washington,Basic,100000.0,5000.0,1
KAG01674,California,Extended,118133.70000000001,5000.0,0
KAG01675,Arizona,Basic,100000.0,5000.0,0
KAG01676,Nevada,Basic,100000.0,5000.0,0
KAG01677,Oregon,Basic,100000.0,5000.0,0
KAG01678,California,Extended,100000.0,5000.0,0
KAG01679,Oregon,Extended,100000.0,5000.0,0
KAG01680,California,Basic,119314.2,5000.0,1
KAG01681,Washington,Basic,100000.0,5000.0,0
KAG01682,Oregon,Basic,187244.0,5000.0,1
KAG01683,Arizona,Basic,100000.0,5000.0,0
KAG01684,California,Premium,174803.4,5000.0,0
KAG01685,California,Premium,121981.6,5000.0,1
KAG01686,Oregon,Basic,119314.2,5000.0,1
KAG01687,Oregon,Basic,107749.5,5000.0,0
KAG01688,California,Extended,110055.3,5000.0,0
KAG01689,Nevada,Basic,100000.0,5000.0,0
KAG01690,Arizona,Extended,215406.4,5000.0,0
KAG01691,Arizona,Basic,100000.0,5000.0,0
KAG01692,Oregon,Basic,100000.0,5000.0,0
KAG01693,Oregon,Basic,116448.79999999999,5000.0,0
KAG01694,Arizona,Basic,100000.0,5000.0,0
KAG01695,California,Extended,109329.9,5000.0,0
KAG01696,Arizona,Basic,181413.6,5000.0,0
KAG01697,California,Basic,100000.0,5000.0,0
KAG01698,Oregon,Premium,121981.6,5000.0,1
KAG01699,Arizona,Premium,121981.6,5000.0,1
KAG01700,Nevada,Basic,100000.0,5000.0,1
KAG01701,Oregon,Extended,100000.0,5000.0,0
KAG01702,California,Basic,100000.0,5000.0,0
KAG01703,California,Premium,118363.0,5000.0,0
KAG01704,Oregon,Extended,100000.0,5000.0,0
KAG01705,Oregon,Basic,100000.0,5000.0,0
KAG01706,California,Basic,100000.0,5000.0,0
KAG01707,California,Basic,100000.0,5000.0,0
KAG01708,Arizona,Basic,100000.0,5000.0,0
KAG01709,California,Basic,187244.0,5000.0,1
KAG01710,Washington,Extended,100000.0,5000.0,0
KAG01711,California,Basic,100000.0,5000.0,0
KAG01712,Nevada,Basic,100000.0,5000.0,0
KAG01713,California,Basic,100000.0,5000.0,0
KAG01714,Oregon,Basic,100000.0,5000.0,1
KAG01715,Arizona,Extended,100000.0,5000.0,0
KAG01716,California,Basic,187244.0,5000.0,1
KAG01717,Oregon,Extended,197660.5,5000.0,0
KAG01718,California,Basic,100000.0,5000.0,0
KAG01719,Arizona,Basic,100000.0,5000.0,0
KAG01720,Oregon,Extended,104179.5,5000.0,0
KAG01721,Arizona,Basic,100609.3,5000.0,0
KAG01722,California,Basic,100000.0,5000.0,0
KAG01723,Washington,Extended,379610.4,5000.0,0
KAG01724,California,Basic,100000.0,5000.0,1
KAG01725,Washington,Basic,187244.0,5000.0,1
